0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
59,59,NC(=O)CCCCC(CCS)S.CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)SC(CCCCC(N)=O)CCS,,,1.0,4.811025486389172,1.318840579710145,21.0,11.0,,,899.1574676979999,3.0,,,421.15999999999997,,-2.672629999999994
60,60,NC(=O)CCCCC(CCS)S.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).NC(=O)CCCCC1CCSS1.[H],,,3.0,2.711067415879212,1.1283643892339543,36.0,17.0,,,1473.24217190209,8.0,,,681.8899999999999,,-6.004069999999989
61,61,CC(O)C(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].CC(=O)C(O)=O,,,3.0,3.596335312713332,1.476190476190476,23.0,13.0,,,894.1355521980901,6.0,,,454.93999999999994,,-6.344939999999996
62,62,OCC(=O)C(O)C(O)COP(O)(O)=O>>OCC(=O)C(O)C(O)COP(O)(O)=O,,,1.0,2.854366315233849,1.0,8.0,7.0,,,339.99604914799994,1.0,,,203.44,,-2.9858000000000007
63,63,[H]C(O)(C=O)COP(O)(O)=O.OCC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O>>OC1OC(COP(O)(O)=O)C(O)C1(O).OCC(=O)C(O)C(O)COP(O)(O)=O,,,0.0,8.076443344991414,1.5238095238095237,13.0,11.0,,,540.0046384059999,0.0,,,335.57,,-5.126800000000001
64,64,OC1CC(O)C(COP(O)(O)=O)O1>>CC=O.[H]C(O)(C=O)COP(O)(O)=O,,,1.0,1.8511475274909783,0.5,10.0,5.0,,,347.0630844179999,3.0,,,186.07,,-2.67203
65,65,OC1OC(COP(O)(O)=O)C(O)C1(O)>>OCC(=O)C(O)C(O)COP(O)(O)=O,,,1.0,2.337843319857404,1.0,5.0,4.0,,,214.024239322,1.0,,,116.45,,-1.4361000000000004
66,66,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OC1OC(COP(O)(O)=O)C(O)C1(O)>>Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)).OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O,,,2.0,4.0272527200581285,1.5,19.0,11.0,,,721.0199847839998,4.0,,,395.58,,-3.874130000000002
67,67,OCC(=O)C(O)C(O)COP(O)(O)=O>>OCC(=O)C(O)C(O)COP(O)(O)=O,,,1.0,2.854366315233849,1.0,8.0,7.0,,,339.99604914799994,1.0,,,203.44,,-2.9858000000000007
68,68,O=C1C=CN(C(=O)N1)C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O).OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)>>OCC3OC(OP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O))C(O)C(O)C3(O).OP(O)(=O)OP(O)(O)=O,,,2.0,4.842024953570448,1.5555555555555556,17.0,12.0,,,664.0319157739999,3.0,,,374.75,,-3.9225200000000005
69,69,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O),,,1.0,1.696297416547441,0.5,13.0,7.0,,,507.9797610499998,3.0,,,273.0799999999999,,-1.4464300000000003
71,71,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(O)=O>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC(=O)OP(O)(O)=O,,,3.0,3.1811722098739743,0.8,22.0,13.0,,,963.1583533060897,7.0,,,472.88,,-3.7287899999999974
72,72,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23.OP(O)(O)=O>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.CC(=O)OP(O)(O)=O,,,0.0,6.729652656833608,0.6666666666666666,3.0,5.0,,,188.008589258,0.0,,,135.29,,-1.4768
73,73,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))>>NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4.NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H],,,2.0,4.509828513106365,1.3333333333333335,17.0,11.0,,,621.0720675999999,4.0,,,359.78999999999996,,-5.37504
74,74,NC=4NC(=O)C2=C(NCC1CN(C=[N+]12)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O)N=4.[H]O[H]>>[H].NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O,,,2.0,1.4452292617186506,0.35,9.0,6.0,,,475.18154613999985,4.0,,,225.47999999999996,,-2.023859999999995
75,75,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H]>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,1.0,1.6894094002007245,0.5,14.0,7.0,,,525.0063101459998,3.0,,,310.63,,-3.2627300000000017
76,76,OP(O)(=O)OP(O)(O)=O.[H]O[H]>>OP(O)(O)=O,,,1.0,2.572326379287314,1.0,7.0,6.0,,,277.05626772200003,1.0,,,194.2,,-3.9626999999999994
77,77,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,2.0,3.635542696039387,1.0,29.0,16.0,,,1109.9527360659997,6.0,,,624.76,,-4.565870000000002
78,78,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(OP(O)(=O)OP(O)(O)=O)C3(O).[H]O[H]>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).OP(O)(=O)OP(O)(O)=O,,,1.0,1.8656144678153568,0.5,9.0,5.0,,,366.0576646899999,3.0,,,211.51999999999998,,-2.5051300000000007
80,80,OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))>>Nc1ncnc2ncnc12.OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O,,,2.0,5.251286172314051,2.0,16.0,13.0,,,648.997518024,2.0,,,392.44,,-5.3693
81,81,OP(O)(=O)OP(O)(O)=O.O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))>>OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O.O=C1NC=Nc2ncnc12,,,2.0,4.635492166057459,1.5555555555555556,15.0,10.0,,,566.1026394560001,3.0,,,319.83,,-4.03552
82,82,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,2.0,4.368369193227462,1.5,23.0,14.0,,,896.9475604479996,4.0,,,508.87,,-4.669330000000002
83,83,NC=1C=CN(C(=O)N=1)C2OC(COP(O)(O)=O)C(O)C2(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>NC=1C=CN(C(=O)N=1)C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,2.0,4.040928798448961,1.0555555555555556,21.0,11.0,,,751.0652815659998,5.0,,,403.90999999999997,,-3.490150000000002
84,84,NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(O)=O)O2.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC=1C=CN(C(=O)N=1)C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2,,,2.0,3.8659900556331896,1.0555555555555556,22.0,12.0,,,831.0316120879997,5.0,,,450.44,,-3.3731500000000016
85,85,OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).O=C1C=CN(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O),,,2.0,3.7712388056311754,1.0555555555555556,21.0,11.0,,,815.0366974679998,5.0,,,430.21000000000004,,-2.3439500000000018
86,86,OP(O)(=O)OP(O)(O)=O.O=C1C=CN(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O)>>O=C1C=CNC(=O)N1.OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O,,,2.0,4.713282231063963,1.6,14.0,10.0,,,581.102305108,3.0,,,313.78,,-2.7902099999999996
88,88,O=C1C=CN(C(=O)N1)C2CC(O)C(COP(O)(O)=O)O2.[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))>>CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2.NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2),,,2.0,4.221384870689687,1.0555555555555556,18.0,10.0,,,606.1435195539999,5.0,,,336.87,,-4.52256
89,89,NC=1C=CN(C(=O)N=1)C2OC(CO)C(O)C2(O).[H]O[H]>>OCC1OC(C(O)C1(O))N2C=CC(=O)NC2(=O).[H]N([H])[H],,,1.0,2.176580655432465,0.5555555555555556,7.0,6.0,,,342.04643131,2.0,,,213.67,,-1.7454300000000003
90,90,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).CC1=CN(C(=O)NC1(=O))C2CC(O)C(CO)O2>>CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,1.0,5.429761917945194,0.5,17.0,10.0,,,647.9784543199997,3.0,,,388.98,,-3.263630000000002
91,91,CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(O)=O)O2.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>CC1=CN(C(=O)NC1(=O))C2CC(O)C(COP(O)(=O)OP(O)(O)=O)O2.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,2.0,4.024805442123998,1.1,20.0,10.0,,,749.0860170099998,5.0,,,383.68,,-2.207240000000002
92,92,O=C1C=CNC(=O)N1.OC1OC(COP(O)(O)=O)C(O)C1(O)>>[H]O[H].O=C1NC=C(C(=O)N1)C2OC(COP(O)(O)=O)C(O)C2(O),,,2.0,3.9293320159036984,1.263157894736842,14.0,11.0,,,657.179570714,4.0,,,328.34,,-2.1033599999999995
93,93,O=C=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]N([H])[H]>>NC(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,4.0,5.747248109544294,2.375,29.0,17.0,,,1134.1377936079996,6.0,,,558.28,,-5.530829999999995
94,94,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC(=O)CCC(N)C(O)=O.Nc5ncnc1c5(ncn1C4OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))[n+]3cccc(c3)C(O)=O)C(O)C4(O)).[H]O[H]>>NC(CCC(O)=O)C(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.OP(O)(=O)OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)),,,1.0,4.955316799427166,1.3,18.0,10.0,,,691.0839088339998,3.0,,,408.95,,-2.949330000000002
95,95,NCC(O)=O.[H]O[H].[H]C24(CNC=1N=C(N)NC(=O)C=1N4(CN(C2)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O))>>[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2)).NC(CO)C(O)=O,,,1.0,5.2135248114569785,1.1666666666666665,13.0,11.0,,,555.1802394099999,3.0,,,362.76,,-4.641969999999999
96,96,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.OP(O)(O)=O.OP(O)(=O)OP(O)(O)=O>>CSCCC(N)C(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H],,,4.0,7.329431953155802,1.75,24.0,14.0,,,966.146307492,6.0,,,489.74999999999994,,-5.4934299999999965
97,97,[H]O[H].NC(=N)NCCCC(N)C(O)=O>>NC(=O)NCCCC(N)C(O)=O.[H]N([H])[H],,,0.0,2.7541847860376616,1.0,3.0,3.0,,,110.0579088,0.0,,,92.19,,-2.4928
98,98,NCCCC(N)C(O)=O.NC(=O)OP(O)(O)=O>>NC(=O)NCCCC(N)C(O)=O.OP(O)(O)=O,,,2.0,4.559481993328092,1.0,12.0,5.0,,,404.084548134,4.0,,,218.16,,-2.5967300000000004
99,99,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OCC(O)CO>>OCC(O)COP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)),,,1.0,4.492448887874776,0.5,16.0,8.0,,,567.9888629339098,3.0,,,339.49,,-3.5503300000000015
100,100,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2)).NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)>>[H].NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2).NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O),,,2.0,4.255388238518462,1.1333333333333333,16.0,12.0,,,731.179964638,4.0,,,373.5899999999999,,-4.304559999999995
101,101,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc4ncnc1c4(ncn1C2OC3COP(O)(=O)OC3(C2(O))).OP(O)(=O)OP(O)(O)=O,,,1.0,1.6894094002007245,0.5,14.0,7.0,,,506.9957454619998,3.0,,,279.13,,-2.4380300000000017
102,102,C=C(OP(O)(O)=O)C(O)=O.[*]NC(=O)C(Cc1cncn1)NC([*])=O>>CC(=O)C(O)=O.[*]NC(=O)C(Cc1cncn1P(O)(O)=O)NC([*])=O,,,0.0,7.038317735778391,0.2857142857142857,8.0,7.0,,,428.0134305280001,1.0,,,237.61,,-1.7863100000000003
104,104,OC1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O,,,1.0,1.696297416547441,0.5,13.0,7.0,,,507.9797610499998,3.0,,,273.0799999999999,,-1.4464300000000003
105,105,CC(=O)C(O)=O.OC(=O)[O-].Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.OC(=O)CC(=O)C(O)=O,,,2.0,7.783324289453765,1.8333333333333333,21.0,12.0,,,745.0646128699998,4.0,,,423.65,,-5.360330000000002
106,106,OC(=O)CC(=O)C(O)=O.NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)>>NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O).O=C=O.C=C(OP(O)(O)=O)C(O)=O,,,1.0,5.877162284603923,1.0,8.0,5.0,,,274.008983182,1.0,,,170.82,,-3.0488000000000004
107,107,OC(=O)CC(=O)C(O)=O.OP(O)(=O)OP(O)(O)=O>>O=C=O.OP(O)(O)=O.C=C(OP(O)(O)=O)C(O)=O,,,2.0,5.183502340180333,2.0,13.0,11.0,,,489.06485698000006,2.0,,,299.38,,-5.6033
108,108,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O>>O=C=O.[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(=O)C(O)C(O)COP(O)(O)=O,,,1.0,6.240571060178308,1.3333333333333335,10.0,8.0,,,392.035591854,1.0,,,248.57999999999998,,-3.9896
109,109,[H]O[H].O=C1OC(COP(O)(O)=O)C(O)C(O)C1(O)>>OC(=O)C(O)C(O)C(O)C(O)COP(O)(O)=O,,,3.0,1.1997576602685036,0.5238095238095238,19.0,9.0,,,763.1016670739998,5.0,,,395.6499999999999,,-4.203129999999996
110,110,OCC1OC(OP(O)(O)=O)C(O)C1(O)>>OC1OC(COP(O)(O)=O)C(O)C1(O),,,1.0,2.4387072219898034,1.0,6.0,5.0,,,229.035138354,1.0,,,142.47000000000003,,-2.4989000000000003
111,111,OCC1OC(O)C(O)C1(O).Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OC1OC(COP(O)(O)=O)C(O)C1(O),,,2.0,4.219226277398449,1.3571428571428572,21.0,13.0,,,793.0523475319998,4.0,,,450.7,,-5.82073
112,112,OP(O)(O)=O.OCC(=O)C(O)C(O)COP(O)(O)=O>>[H]C(O)(C=O)COP(O)(O)=O.[H]O[H].CC(=O)OP(O)(O)=O,,,1.0,6.326432810833968,1.0,9.0,10.0,,,437.97294435399994,1.0,,,281.2,,-3.9144000000000005
113,113,OC(=O)CC(O)C(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].OC(=O)CC(=O)C(O)=O,,,3.0,3.6477376249525255,1.226190476190476,24.0,14.0,,,978.1679149460901,6.0,,,492.90999999999997,,-7.475039999999993
114,114,OP(O)(=O)OP(O)(O)=O.NC(CCC(O)=O)C(O)=O.NC1OC(COP(O)(O)=O)C(O)C1(O)>>NC(=O)CCC(N)C(O)=O.[H]O[H].OC1C(O)C(OC1(COP(O)(O)=O))OP(O)(=O)OP(O)(O)=O,,,2.0,8.553165573907124,2.35,17.0,16.0,,,718.1823463200001,2.0,,,450.54,,-7.618929999999997
115,115,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NCC(O)=O.NC1OC(COP(O)(O)=O)C(O)C1(O)>>OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O),,,2.0,7.491354141018798,1.9166666666666665,24.0,19.0,,,994.1749222519998,4.0,,,585.78,,-6.921189999999998
116,116,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O.NCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)>>[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2)).O=CNCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O),,,2.0,3.8553972142983834,1.125,20.0,12.0,,,738.0812659779999,5.0,,,412.86,,-4.5486499999999985
117,117,NC(=O)CCC(N)C(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[H]O[H].O=CNCC(=O)NC1OC(COP(O)(O)=O)C(O)C1(O)>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.NC(CCC(O)=O)C(O)=O.N=C(CNC=O)NC1OC(COP(O)(O)=O)C(O)C1(O),,,2.0,3.85197315026466,1.0555555555555556,24.0,14.0,,,881.0796248999997,5.0,,,543.22,,-5.644050000000001
118,118,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).N=C(CNC=O)NC1OC(COP(O)(O)=O)C(O)C1(O)>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.Nc1cncn1C2OC(COP(O)(O)=O)C(O)C2(O),,,1.0,5.321841552140569,1.0,17.0,10.0,,,640.0332531659998,3.0,,,379.75,,-3.565030000000002
119,119,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(O)=O>>O=C=O.Nc1cncn1C2OC(COP(O)(O)=O)C(O)C2(O),,,0.0,3.668626461933803,0.0,2.0,2.0,,,116.010958608,0.0,,,74.6,,-0.2881999999999998
120,120,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).NC(CC(O)=O)C(O)=O.Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(O)=O>>Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).OP(O)(O)=O.Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(=O)NC(CC(O)=O)C(O)=O,,,2.0,7.520599612198462,1.0555555555555556,25.0,15.0,,,961.0694541399997,5.0,,,557.11,,-5.86885
121,121,Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(=O)NC(CC(O)=O)C(O)=O>>OC(=O)C=CC(O)=O.NC(=O)c1ncn(c1(N))C2OC(COP(O)(O)=O)C(O)C2(O),,,1.0,2.2453738040329303,0.5,9.0,6.0,,,366.05766469,2.0,,,206.46,,-3.156519999999999
122,122,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O.NC(=O)c1ncn(c1(N))C2OC(COP(O)(O)=O)C(O)C2(O)>>[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2)).[H]C(=O)Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(N)=O,,,1.0,2.7900510916195493,0.5,14.0,9.0,,,477.02980886399985,3.0,,,293.03,,-2.3444399999999996
123,123,[H]C(=O)Nc1c(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))C(N)=O>>[H]O[H].O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O)),,,0.0,2.0,0.0,2.0,0.0,,,31.98982924,0.0,,,34.14,,0.067
124,124,[H]O[H].O=C3NC=Nc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))>>OP(O)(O)=O.OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23,,,1.0,2.0631657867701447,0.5555555555555556,8.0,4.0,,,325.067501102,2.0,,,188.63,,-1.72222
125,125,OP(O)(O)=O.OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23>>OCC1OC(OP(O)(O)=O)C(O)C1(O).O=C1NC=Nc2ncnc12,,,1.0,5.387953139521561,0.5,10.0,9.0,,,462.0189098319999,3.0,,,277.75,,-2.4158400000000007
126,126,[H]O[H].O=C1NC=Nc2ncnc12.O=O>>O=C1NC(=O)c2ncnc2(N1).OO,,,4.0,3.5847399320739672,1.5555555555555556,25.0,13.0,,,1008.0619451259997,5.0,,,522.05,,-5.2389199999999985
127,127,NC=1NC(=O)c2ncnc2(N=1).[H]O[H]>>[H]N([H])[H].O=C1NC(=O)c2ncnc2(N1),,,0.0,4.086585688212287,0.6666666666666666,4.0,3.0,,,209.018035212,0.0,,,77.67,,-1.0801999999999998
