Balaband J,H bond acceptor,H bond donor,MW,TPSA,logP,ECNumber
1.836422633836711,9.0,5.0,365.0736491019999,217.31,-2.27434,3
1.836422633836711,9.0,5.0,365.0736491019999,217.31,-2.27434,3
1.836422633836711,9.0,5.0,365.0736491019999,217.31,-2.27434,3
1.836422633836711,9.0,5.0,365.0736491019999,217.31,-2.27434,3
2.534438673083989,3.0,4.0,176.054554736,144.82,-3.0045,3
6.845120914571702,5.0,3.0,199.059305768,126.14,-0.46862,2
1.9117837048790265,17.0,10.0,682.923321126,392.1600000000001,-2.010840000000001,4
1.9117837048790265,17.0,10.0,682.923321126,392.1600000000001,-2.010840000000001,3
3.604156821528498,3.0,2.0,164.032087976,123.17,-1.3198,3
1.8780013220889589,14.0,6.0,524.9967944839998,307.47,-3.5526299999999984,3
4.342362035869705,7.0,7.0,294.03519793,216.48,-4.200800000000001,3
4.342362035869705,7.0,7.0,294.03519793,216.48,-4.200800000000001,3
4.342362035869705,7.0,7.0,294.03519793,216.48,-4.200800000000001,3
4.342362035869705,7.0,7.0,294.03519793,216.48,-4.200800000000001,3
2.0119931548505017,10.0,6.0,381.0685637219999,237.54,-3.3035399999999995,3
2.0119931548505017,10.0,6.0,381.0685637219999,237.54,-3.3035399999999995,3
3.2659863237109046,2.0,0.0,43.98982924,34.14,-0.5835,4
2.678959793026737,9.0,7.0,407.9623796699999,261.24,-3.0560000000000005,3
2.678959793026737,9.0,7.0,407.9623796699999,261.24,-3.0560000000000005,3
2.678959793026737,9.0,7.0,407.9623796699999,261.24,-3.0560000000000005,3
2.678959793026737,9.0,7.0,407.9623796699999,261.24,-3.0560000000000005,3
1.758238512460542,11.0,6.0,446.0239952119998,258.04999999999995,-2.3881300000000003,3
1.2004994743441824,20.0,8.0,705.1295824759998,350.59,-5.135539999999992,3
3.2659863237109046,2.0,0.0,62.000393924,65.64,-1.4082,3
3.2659863237109046,2.0,0.0,62.000393924,65.64,-1.4082,3
3.2659863237109046,2.0,0.0,62.000393924,65.64,-1.4082,3
3.2659863237109046,2.0,0.0,62.000393924,65.64,-1.4082,3
3.2659863237109046,2.0,0.0,62.000393924,65.64,-1.4082,3
3.277417459528498,3.0,2.0,129.053826464,103.27,-0.95332,3
3.277417459528498,3.0,2.0,129.053826464,103.27,-0.95332,3
3.277417459528498,3.0,2.0,129.053826464,103.27,-0.95332,3
3.277417459528498,3.0,2.0,129.053826464,103.27,-0.95332,3
3.277417459528498,3.0,2.0,129.053826464,103.27,-0.95332,3
3.277417459528498,3.0,2.0,129.053826464,103.27,-0.95332,3
3.2609530014074384,28.0,14.0,1030.0575284419997,519.49,-6.1887300000000005,2
1.571543601206714,14.0,7.0,541.0723476639997,271.86,-4.575399999999998,3
1.571543601206714,14.0,7.0,541.0723476639997,271.86,-4.575399999999998,3
1.571543601206714,14.0,7.0,541.0723476639997,271.86,-4.575399999999998,3
1.571543601206714,14.0,7.0,541.0723476639997,271.86,-4.575399999999998,3
3.686379952486353,3.0,2.0,195.056528896,97.9,-0.8860000000000003,3
3.686379952486353,3.0,2.0,195.056528896,97.9,-0.8860000000000003,3
3.686379952486353,3.0,2.0,195.056528896,97.9,-0.8860000000000003,3
3.686379952486353,3.0,2.0,195.056528896,97.9,-0.8860000000000003,3
3.686379952486353,3.0,2.0,195.056528896,97.9,-0.8860000000000003,3
3.686379952486353,3.0,2.0,195.056528896,97.9,-0.8860000000000003,3
2.0127908936131043,9.0,5.0,388.0072825279999,197.61,0.2110799999999998,4
4.147238922180034,6.0,2.0,243.998418498,150.86,-0.9886,3
4.147238922180034,6.0,2.0,243.998418498,150.86,-0.9886,3
3.5258320340374354,23.0,12.0,854.0588298799996,464.94,-3.8876700000000017,2
3.5258320340374354,23.0,12.0,854.0588298799996,464.94,-3.8876700000000017,2
3.5258320340374354,23.0,12.0,854.0588298799996,464.94,-3.8876700000000017,2
3.5258320340374354,23.0,12.0,854.0588298799996,464.94,-3.8876700000000017,2
3.926802983158013,19.0,8.0,790.19760246,332.84000000000003,-1.5973499999999976,2
4.135982327213132,3.0,5.0,194.06511942,179.04,-3.091,3
3.1580882645594035,27.0,13.0,1069.15022988009,553.42,-5.484859999999995,1
5.257112855243928,16.0,9.0,596.0070384179998,359.52,-3.881730000000002,2
5.257112855243928,16.0,9.0,596.0070384179998,359.52,-3.881730000000002,2
5.257112855243928,16.0,9.0,596.0070384179998,359.52,-3.881730000000002,2
5.257112855243928,16.0,9.0,596.0070384179998,359.52,-3.881730000000002,2
1.119809736164446,22.0,9.0,838.1823463199999,393.8,-5.029749999999989,3
1.119809736164446,22.0,9.0,838.1823463199999,393.8,-5.029749999999989,3
1.119809736164446,22.0,9.0,838.1823463199999,393.8,-5.029749999999989,3
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
2.7314745473927173,33.0,16.0,1269.1607104019995,604.51,-7.016629999999996,1
3.678376628986404,28.0,14.0,1013.1119929399998,516.5699999999999,-6.689919999999994,2
1.7229613968027455,14.0,8.0,541.0012247659997,330.6,-3.069540000000001,3
1.7229613968027455,14.0,8.0,541.0012247659997,330.6,-3.069540000000001,3
1.0119091670634206,25.0,10.0,854.0588298799997,465.47,-4.889159999999995,3
3.779394117490088,23.0,13.0,910.9979426099998,496.7099999999999,-2.03376,2
7.463252646589773,16.0,8.0,989.4656413059996,333.5,8.390770000000009,6
7.878282408459722,18.0,11.0,895.3258533499998,405.77,2.2514700000000043,6
5.179728699200385,12.0,10.0,630.162527148,349.14,-4.701499999999999,3
2.176580655432465,8.0,5.0,342.04643131,202.81,-1.7598200000000002,3
2.6344089870615983,6.0,5.0,197.0899372,147.67000000000002,-4.079699999999999,3
1.0705047998824462,21.0,9.0,803.1676992999996,394.4299999999999,-3.175769999999998,3
1.0705047998824462,21.0,9.0,803.1676992999996,394.4299999999999,-3.175769999999998,3
3.18262993502438,27.0,12.0,933.2293507959998,457.16,-6.171959999999996,1
3.18262993502438,27.0,12.0,933.2293507959998,457.16,-6.171959999999996,1
2.035435145869755,9.0,4.0,267.096753896,139.54000000000002,-2.789029999999999,1
2.035435145869755,9.0,4.0,267.096753896,139.54000000000002,-2.789029999999999,1
2.035435145869755,9.0,4.0,267.096753896,139.54000000000002,-2.789029999999999,1
2.035435145869755,9.0,4.0,267.096753896,139.54000000000002,-2.789029999999999,1
3.599799334295513,22.0,11.0,774.0924993579998,418.67,-5.227060000000001,2
6.754948778592221,17.0,10.0,646.201689528,335.66,-5.284329999999995,1
5.20673536634891,13.0,11.0,440.09310673,267.29,-6.325800000000001,2
5.032826459154684,17.0,10.0,613.0223541339998,356.89,-4.013830000000002,2
5.927308305047384,34.0,18.0,1326.1583646739998,672.4300000000001,-7.006349999999994,6
5.411178395912515,9.0,6.0,319.00718603391005,214.11,-4.0085,1
5.411178395912515,9.0,6.0,319.00718603391005,214.11,-4.0085,1
5.411178395912515,9.0,6.0,319.00718603391005,214.11,-4.0085,1
5.411178395912515,9.0,6.0,319.00718603391005,214.11,-4.0085,1
5.411178395912515,9.0,6.0,319.00718603391005,214.11,-4.0085,1
5.411178395912515,9.0,6.0,319.00718603391005,214.11,-4.0085,1
5.411178395912515,9.0,6.0,319.00718603391005,214.11,-4.0085,1
1.3286505907947914,16.0,7.0,638.1251115079998,289.96,-4.272499999999992,3
1.3286505907947914,16.0,7.0,638.1251115079998,289.96,-4.272499999999992,3
5.009942673151607,11.0,8.0,413.09477847,266.7,-4.112919999999998,2
1.2455544881376257,22.0,9.0,778.1282025719999,373.57,-5.531129999999991,3
3.824233185726439,29.0,15.0,1045.19674923,542.0699999999999,-7.90942999999999,2
6.493737055154304,26.0,16.0,1026.1323887439996,566.06,-5.75117,6
6.493737055154304,26.0,16.0,1026.1323887439996,566.06,-5.75117,6
7.643008511679445,20.0,15.0,862.1813143619997,487.9,-3.946980000000001,6
5.583869800598073,38.0,18.0,1458.2621557539997,704.75,-6.198679999999992,6
5.86936658681895,36.0,16.0,1533.4284928059997,658.4999999999999,-0.4758599999999875,6
5.86936658681895,36.0,16.0,1533.4284928059997,658.4999999999999,-0.4758599999999875,6
8.103104669624093,18.0,11.0,909.305117906,422.84,1.7780700000000036,6
8.103104669624093,18.0,11.0,909.305117906,422.84,1.7780700000000036,6
7.366559795270941,18.0,11.0,855.2833198419999,377.12,1.446170000000003,6
7.869961170466769,17.0,10.0,852.2836541899999,379.75,2.532470000000004,6
7.968855852930208,19.0,12.0,805.1486172659997,426.0,-2.554250000000001,6
8.025432430328992,19.0,12.0,850.1821084660897,420.21,-3.080350000000003,6
6.592775799219105,27.0,14.0,1230.2255731879995,566.62,2.450750000000004,6
7.521646575663658,17.0,9.0,893.2989699059998,370.8,3.9445700000000032,6
7.160041440000054,19.0,12.0,820.1482829179998,420.21,-1.9848500000000016,6
8.137828189107204,18.0,11.0,919.218350236,420.49,2.294570000000004,6
5.161475895800844,15.0,10.0,622.9832053519998,388.39,-4.1913300000000016,7
5.249279951510193,23.0,13.0,922.13046681809,479.8499999999999,-6.018339999999995,1
6.360412103549066,4.0,5.0,222.085186168,149.95000000000002,-1.4188,2
4.739679717876603,18.0,9.0,827.1945048379997,338.05,0.2615299999999991,2
5.191526439031168,16.0,9.0,619.0230228299997,344.85,-1.5750500000000018,2
2.8470374909242526,31.0,15.0,1172.0961593060897,591.6,-5.718369999999998,2
2.6946394322844243,36.0,17.0,1487.25782196609,681.8899999999999,-5.6139699999999895,1
2.6946394322844243,36.0,17.0,1487.25782196609,681.8899999999999,-5.6139699999999895,1
2.6946394322844243,36.0,17.0,1487.25782196609,681.8899999999999,-5.6139699999999895,1
2.6946394322844243,36.0,17.0,1487.25782196609,681.8899999999999,-5.6139699999999895,1
2.6946394322844243,36.0,17.0,1487.25782196609,681.8899999999999,-5.6139699999999895,1
2.8009975471486976,29.0,14.0,1156.10124468609,571.1099999999999,-4.296869999999995,1
2.8009975471486976,29.0,14.0,1156.10124468609,571.1099999999999,-4.296869999999995,1
4.251508364663632,19.0,11.0,749.998914992,406.6,-3.3134300000000003,1
4.251508364663632,19.0,11.0,749.998914992,406.6,-3.3134300000000003,1
4.251508364663632,19.0,11.0,749.998914992,406.6,-3.3134300000000003,1
2.847378923087672,2.0,2.0,76.016043988,57.53,-0.9367,4
2.847378923087672,2.0,2.0,76.016043988,57.53,-0.9367,4
2.305107337431564,9.0,5.0,341.0624157219999,208.86,-2.7514200000000004,3
2.305107337431564,9.0,5.0,341.0624157219999,208.86,-2.7514200000000004,5
2.305107337431564,9.0,5.0,341.0624157219999,208.86,-2.7514200000000004,3
4.47564768110405,19.0,10.0,786.13792154809,424.3599999999999,-5.158639999999995,1
4.47564768110405,19.0,10.0,786.13792154809,424.3599999999999,-5.158639999999995,1
4.47564768110405,19.0,10.0,786.13792154809,424.3599999999999,-5.158639999999995,1
4.47564768110405,19.0,10.0,786.13792154809,424.3599999999999,-5.158639999999995,1
4.47564768110405,19.0,10.0,786.13792154809,424.3599999999999,-5.158639999999995,1
4.47564768110405,19.0,10.0,786.13792154809,424.3599999999999,-5.158639999999995,1
4.47564768110405,19.0,10.0,786.13792154809,424.3599999999999,-5.158639999999995,1
2.8009975471486976,29.0,14.0,1156.10124468609,571.1099999999999,-4.296869999999995,1
5.249279951510193,23.0,13.0,922.13046681809,479.8499999999999,-6.018339999999995,1
2.613201181998436,7.0,6.0,278.04028331,188.41,-3.9275,3
2.613201181998436,7.0,6.0,278.04028331,188.41,-3.9275,3
2.613201181998436,7.0,6.0,278.04028331,188.41,-3.9275,3
2.613201181998436,7.0,6.0,278.04028331,188.41,-3.9275,3
3.740352517744469,3.0,2.0,157.998024574,115.33,-1.1825,3
3.740352517744469,3.0,2.0,157.998024574,115.33,-1.1825,3
2.081811721000704,11.0,6.0,421.0287462439999,255.39,-2.634420000000001,3
2.081811721000704,11.0,6.0,421.0287462439999,255.39,-2.634420000000001,3
2.081811721000704,11.0,6.0,421.0287462439999,255.39,-2.634420000000001,3
2.081811721000704,11.0,6.0,421.0287462439999,255.39,-2.634420000000001,3
5.932504030349186,36.0,22.0,1333.0804846559995,733.03,-8.534749999999994,6
3.783587955357907,25.0,14.0,946.0350563899996,563.47,-3.9188500000000017,6
1.998958084215708,8.0,3.0,324.035866626,171.57999999999998,-0.7142200000000005,3
1.251906806439125,22.0,9.0,786.1510461919999,379.37,-4.771429999999991,4
4.5010451496774895,19.0,10.0,767.17972678409,381.5799999999999,-4.213839999999995,1
5.951555967192423,9.0,7.0,361.07739709,217.07,-3.2304,1
2.081829405430451,7.0,4.0,326.05151669,182.58,-0.7306200000000002,3
2.6662125740298093,37.0,17.0,1515.25273658609,698.9599999999998,-6.044869999999988,1
4.116723391544744,27.0,14.0,1109.150406892,534.4499999999998,-5.0614299999999925,1
2.335396041923273,6.0,3.0,260.100836232,136.05,-0.5939099999999999,3
2.335396041923273,6.0,3.0,260.100836232,136.05,-0.5939099999999999,3
2.335396041923273,6.0,3.0,260.100836232,136.05,-0.5939099999999999,3
2.335396041923273,6.0,3.0,260.100836232,136.05,-0.5939099999999999,3
2.176580655432465,8.0,5.0,342.04643131,202.81,-1.7598200000000002,3
2.176580655432465,8.0,5.0,342.04643131,202.81,-1.7598200000000002,3
2.176580655432465,8.0,5.0,342.04643131,202.81,-1.7598200000000002,3
4.323818387262323,20.0,12.0,686.0751179779998,395.3,-5.693030000000001,2
4.323818387262323,20.0,12.0,686.0751179779998,395.3,-5.693030000000001,2
4.323818387262323,20.0,12.0,686.0751179779998,395.3,-5.693030000000001,2
4.323818387262323,20.0,12.0,686.0751179779998,395.3,-5.693030000000001,2
4.323818387262323,20.0,12.0,686.0751179779998,395.3,-5.693030000000001,2
3.5021170388304435,2.0,2.0,130.037842052,97.22,0.0382799999999998,3
2.4515934319435497,2.0,2.0,132.053492116,89.7,-1.6088,3
2.4515934319435497,2.0,2.0,132.053492116,89.7,-1.6088,3
2.4515934319435497,2.0,2.0,132.053492116,89.7,-1.6088,3
2.4515934319435497,2.0,2.0,132.053492116,89.7,-1.6088,3
2.4515934319435497,2.0,2.0,132.053492116,89.7,-1.6088,3
2.829834246375718,37.0,17.0,1363.1457513899998,628.9599999999999,-8.34012999999999,1
2.4031825788611543,39.0,17.0,1424.23403614409,660.3299999999999,-8.586069999999985,1
4.468803313574534,4.0,4.0,224.053217344,163.63000000000002,-1.6831,3
4.468803313574534,4.0,4.0,224.053217344,163.63000000000002,-1.6831,3
5.147677769597854,9.0,7.0,319.043022962,194.21,-4.049799999999999,1
6.240571060178308,10.0,8.0,392.035591854,248.58,-3.9896,1
5.277342800689416,4.0,3.0,206.090271548,127.0,-2.0427,1
1.1576280907235283,17.0,8.0,683.11097852809,343.97,-4.105039999999997,3
4.009104666022509,22.0,11.0,750.0812659779998,409.96,-4.481750000000002,2
4.009104666022509,22.0,11.0,750.0812659779998,409.96,-4.481750000000002,2
3.80153585491665,26.0,16.0,929.0782875079996,515.19,-7.718229999999995,2
2.319695265821785,8.0,4.0,261.0960852,162.33,-2.8684200000000004,3
2.319695265821785,8.0,4.0,261.0960852,162.33,-2.8684200000000004,3
2.319695265821785,8.0,4.0,261.0960852,162.33,-2.8684200000000004,3
2.319695265821785,8.0,4.0,261.0960852,162.33,-2.8684200000000004,3
3.3434170589539605,2.0,2.0,121.073893212,94.82,-1.1589,3
1.0705047998824462,21.0,9.0,803.1676992999996,394.4299999999999,-3.175769999999998,3
3.842578125733779,2.0,1.0,134.0579088,85.87,-0.5286,3
3.842578125733779,2.0,1.0,134.0579088,85.87,-0.5286,3
1.5085844833062805,20.0,9.0,869.1469030139998,412.1999999999999,-2.989929999999993,3
2.7406334085719424,34.0,18.0,1294.168530141999,642.4099999999999,-4.829399999999998,2
2.5395388613593903,2.0,2.0,94.06299418,71.96000000000001,-1.4652,4
2.825749368745867,2.0,1.0,92.047344116,68.8,-1.2586000000000002,4
4.6248318045702,3.0,3.0,194.079038168,126.33,-0.8919,3
4.0050070138112,18.0,9.0,756.16374237209,387.06,-4.223339999999995,1
4.0050070138112,18.0,9.0,756.16374237209,387.06,-4.223339999999995,1
4.0050070138112,18.0,9.0,756.16374237209,387.06,-4.223339999999995,1
5.455517831326135,8.0,6.0,350.061412678,222.55,-3.2399,1
5.455517831326135,8.0,6.0,350.061412678,222.55,-3.2399,1
5.455517831326135,8.0,6.0,350.061412678,222.55,-3.2399,1
6.3583247076221845,20.0,10.0,798.17430705609,392.86,-4.221039999999995,1
6.3583247076221845,20.0,10.0,798.17430705609,392.86,-4.221039999999995,1
6.3583247076221845,20.0,10.0,798.17430705609,392.86,-4.221039999999995,1
6.3583247076221845,20.0,10.0,798.17430705609,392.86,-4.221039999999995,1
6.3583247076221845,20.0,10.0,798.17430705609,392.86,-4.221039999999995,1
4.327344284336427,6.0,5.0,194.04265266,135.29000000000002,-3.2849,4
3.2575861612334887,2.0,2.0,90.031694052,57.53,-0.5482,2
3.2575861612334887,2.0,2.0,90.031694052,57.53,-0.5482,2
3.2575861612334887,2.0,2.0,90.031694052,57.53,-0.5482,2
4.333149295534717,7.0,5.0,224.089602852,127.45,-3.0146,2
2.724112234103965,6.0,5.0,198.073952788,141.88,-4.0445,3
4.795635005606359,8.0,6.0,322.03011255,222.55,-4.020099999999999,1
4.795635005606359,8.0,6.0,322.03011255,222.55,-4.020099999999999,1
4.795635005606359,8.0,6.0,322.03011255,222.55,-4.020099999999999,1
4.795635005606359,8.0,6.0,322.03011255,222.55,-4.020099999999999,1
4.795635005606359,8.0,6.0,322.03011255,222.55,-4.020099999999999,1
4.795635005606359,8.0,6.0,322.03011255,222.55,-4.020099999999999,1
4.795635005606359,8.0,6.0,322.03011255,222.55,-4.020099999999999,1
7.47320699564405,21.0,13.0,747.0802629339997,426.81,-5.568530000000003,2
7.47320699564405,21.0,13.0,747.0802629339997,426.81,-5.568530000000003,6
5.486311567829644,4.0,4.0,176.079706864,112.65000000000002,-2.1047,2
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.345124188091425,18.0,9.0,728.13244224409,387.06,-5.003539999999995,1
3.027365637620047,19.0,11.0,651.1190177919998,351.95000000000005,-4.539039999999996,2
3.157628090723529,18.0,8.0,712.13752762409,366.8299999999999,-4.889239999999995,1
4.608138908238463,8.0,5.0,288.024633246,170.82,-3.0811,1
4.608138908238463,8.0,5.0,288.024633246,170.82,-3.0811,1
3.9864962256332137,19.0,12.0,794.2382447040901,406.18,-4.671269999999994,1
3.9864962256332137,19.0,12.0,794.2382447040901,406.18,-4.671269999999994,1
3.9864962256332137,19.0,12.0,794.2382447040901,406.18,-4.671269999999994,1
4.785408566365789,18.0,13.0,600.130280086,343.28,-8.291799999999993,1
4.785408566365789,18.0,13.0,600.130280086,343.28,-8.291799999999993,1
2.5298168771977245,7.0,6.0,286.05660207,171.57,-3.3826999999999985,5
1.696297416547441,13.0,7.0,507.9797610499998,273.0799999999999,-1.4464300000000003,5
3.8318788570390936,24.0,14.0,924.1461168820902,475.17,-6.982439999999995,1
3.8318788570390936,24.0,14.0,924.1461168820902,475.17,-6.982439999999995,1
4.790060242663373,20.0,11.0,798.13792154809,413.0899999999999,-4.973039999999995,1
4.27519528493049,18.0,11.0,762.2016611739998,350.96,-3.579899999999998,1
7.307254190954618,27.0,17.0,1017.0721701699996,589.73,-7.13175,6
2.991046914684621,1.0,0.0,106.041864812,17.07,1.44439,4
2.7541847860376616,3.0,3.0,110.0579088,92.19,-2.4928,3
2.7541847860376616,3.0,3.0,110.0579088,92.19,-2.4928,3
4.323818387262321,20.0,12.0,687.0591335659998,389.51,-5.659430000000002,2
4.323818387262321,20.0,12.0,687.0591335659998,389.51,-5.659430000000002,2
4.323818387262321,20.0,12.0,687.0591335659998,389.51,-5.659430000000002,2
4.323818387262321,20.0,12.0,687.0591335659998,389.51,-5.659430000000002,2
4.323818387262321,20.0,12.0,687.0591335659998,389.51,-5.659430000000002,2
6.09083724314797,22.0,14.0,797.0360287719998,464.11,-6.3373300000000015,2
6.09083724314797,22.0,14.0,797.0360287719998,464.11,-6.3373300000000015,2
3.674759428661236,22.0,10.0,758.0975847379998,398.44,-4.197860000000001,2
4.074479309921039,3.0,4.0,195.953790412,155.79000000000002,-1.6363,3
4.369414473353561,17.0,11.0,658.0325844699998,363.23,-4.028730000000001,4
4.369414473353561,17.0,11.0,658.0325844699998,363.23,-4.028730000000001,4
