SabioReactionID,Reaction,ECNumber,MW_R,logP_R,TPSA_R,Rings Count_R,Aromatic Rings_R,Heavy atoms cout_R,Alifatic Rings_R,CSP3_R,BalabanJ_R,RotatableBonds_R,H-bond donor_R,H-bond acceptor_R,MW_P,logP_P,TPSA_P,Rings Count_P,Aromatic Rings_P,Heavy atoms cout_P,Alifatic Rings_P,CSP3_P,BalabanJ_P,RotatableBonds_P,H-bond donor_P,H-bond acceptor_P
14931,[H]O[H].CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)CO>>OCC(O)CO.CCCCCC=CCC=CCC=CCC=CCCCC(O)=O,3.1.1.23,396.28757438,4.203800000000006,98.26,0.0,0.0,28.0,0.0,0.6086956521739131,3.545725632033313,17.0,2.0,4.0,396.28757438,4.548600000000006,97.99,0.0,0.0,28.0,0.0,1.55,6.155654650612913,16.0,4.0,4.0
14935,[H]C2(CCC3([H])(C4([H])(CC=C1CC(O)CCC1(C)C4([H])(CCC23(C)))))(C(C)CCCC(C)C).CCCCCCCCC=CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23>>CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS.[H]C2(CCC3([H])(C4([H])(CC=C1CC(CCC1(C)C4([H])(CCC23(C)))OC(=O)CCCCCCCC=CCCCCCCCC)))(C(C)CCCC(C)C),2.3.1.26,1417.715390698,12.090900000000016,383.86,7.0,5.0,95.0,5.0,1.6695156695156697,2.7931515923323333,39.0,10.0,20.0,1417.7153906980002,12.311799999999977,372.86,7.0,5.0,95.0,5.0,1.5555555555555554,2.724243257362977,39.0,10.0,20.0
14936,COc1ccccc1(O).c1ccc(cc1)/C=C/CCCOO>>[H]O[H].COC1=C/C(=C/2\C=CC(=O)C(=C2)OC)/C=CC1=O.c1ccc(cc1)/C=C/CCCO,1.14.99.1,302.151809184,4.370400000000001,58.92,2.0,0.0,22.0,0.0,0.4155844155844155,5.252370184188123,6.0,2.0,4.0,180.115029752,1.647600000000001,51.73,1.0,0.0,13.0,0.0,0.2727272727272727,2.363000379700232,4.0,1.0,1.0
14940,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C14(CC(=O)C(O)CC4(C)(C2CCC3(C)(C(CCC3(O)(C2(=CC1(=O))))C(C)C(O)CCC(C)(C)O)))>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H]C13(CCC4(C)(C(CCC4(O)(C3(=CC(=O)C2([H])(CC(O)C(O)CC12(C)))))C(C)C(O)CCC(C)(C)O)),1.1.1,463.3059640959999,3.0598000000000014,115.06,4.0,4.0,33.0,4.0,0.8518518518518519,1.6310033094689835,5.0,4.0,6.0,1208.3965179060897,-0.1597999999999952,483.0099999999999,9.0,6.0,81.0,6.0,1.365079365079365,2.8339041186858385,18.0,14.0,24.0
14947,[H]O[H].C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O>>OCC1OC(O)C(O)C(O)C1(O).OCC(O)C(O)C(O)C(O)CO,3.2.1.23,362.1424262719999,-6.5858999999999925,232.03,1.0,1.0,24.0,1.0,1.0,2.885103446656517,8.0,9.0,11.0,362.142426272,-6.806800000000001,231.76,1.0,1.0,24.0,1.0,2.0,6.619573437920176,6.0,11.0,12.0
14948,[H]O[H].OCC2OC(OC1C(CO)OC(O)(CO)C1(O))C(O)C(O)C2(O)>>OCC1OC(O)C(O)C(O)C1(O).OCC1OC(O)(CO)C(O)C1(O),3.2.1.23,360.1267762079999,-6.220299999999993,221.03,2.0,2.0,24.0,2.0,1.0,2.128188408986388,5.0,8.0,11.0,360.126776208,-6.4412,220.76,2.0,2.0,24.0,2.0,2.0,5.358521221165562,3.0,10.0,12.0
14950,OP(O)(O)=O.c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.NC(CC=O)C(O)=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].NC(CC(=O)OP(O)(O)=O)C(O)=O,1.2.1.11,215.01948829,-1.9413,158.15,0.0,0.0,13.0,0.0,0.5,6.935957269259225,3.0,5.0,4.0,878.1286100939998,-4.262099999999998,464.77,5.0,3.0,57.0,3.0,1.0238095238095235,5.178751802389311,15.0,12.0,23.0
14970,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC1(O)(OCC(O)C1(O))>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(O)C(O)C(O)CO,1.1.1.10,151.060648452,-2.4682000000000004,90.15,1.0,1.0,10.0,1.0,1.0,2.635748727664412,1.0,4.0,5.0,896.1512022620898,-5.8451999999999975,465.94,5.0,2.0,58.0,2.0,1.476190476190476,4.894727543000476,17.0,14.0,23.0
14971,[H]O[H].C([C@@H]1[C@H]([C@H]([C@@H](O1)N2C3=C(C(=O)N=C(N3)N)NC2=O)O)O)OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-]>>OP(O)(=O)OP(O)(O)=O.C([C@@H]1[C@H]([C@H]([C@@H](O1)n2c3c(c(=O)[nH]c(n3)N)[nH]c2=O)O)O)OP(=O)(O)O,3.6.1.55,552.9670335776398,-6.395099999999997,361.89,3.0,1.0,34.0,1.0,0.5,1.7758985112677406,8.0,5.0,18.0,556.9961393859999,-4.088,350.29999999999995,3.0,1.0,34.0,1.0,0.5,6.058566317189333,6.0,11.0,13.0
14972,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.[H]O[H].CC(C=O)C(O)=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].O=C=O.CCC(O)=O,1.2.1.27,766.1480923080901,-3.109899999999997,372.63,5.0,2.0,51.0,2.0,0.976190476190476,4.709341698753228,13.0,9.0,19.0,739.1615512999998,-2.205399999999998,354.92,5.0,3.0,49.0,3.0,1.1904761904761905,3.994573712242297,12.0,9.0,19.0
14973,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.[H]O[H].O=CCC(O)=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).[H].O=C=O.CC(O)=O,1.2.1.27,752.13244224409,-3.355899999999997,372.63,5.0,2.0,50.0,2.0,0.8095238095238094,4.204117171634463,13.0,9.0,19.0,725.1459012359998,-2.5954999999999977,354.92,5.0,3.0,48.0,3.0,1.0238095238095235,3.950234276828677,11.0,9.0,19.0
14974,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.C=CCc1ccc(O)c(c1)OC>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.C=CCc1ccc(OC)c(c1)OC,2.1.1.146,563.2282448800901,0.2071000000000034,212.09,4.0,1.0,39.0,1.0,0.8,4.641244420877836,10.0,6.0,12.0,562.220968428,0.9952000000000016,201.09,4.0,1.0,39.0,1.0,0.8441558441558441,4.613692080342185,11.0,5.0,13.0
14974,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.C=CCc1ccc(O)c(c1)OC>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.C=CCc1ccc(OC)c(c1)OC,2.1.1.68,563.2282448800901,0.2071000000000034,212.09,4.0,1.0,39.0,1.0,0.8,4.641244420877836,10.0,6.0,12.0,562.220968428,0.9952000000000016,201.09,4.0,1.0,39.0,1.0,0.8441558441558441,4.613692080342185,11.0,5.0,13.0
14976,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.OC(=O)C=Cc1ccc(O)c(O)c1>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.COc1cc(C=CC(O)=O)ccc1(O),2.1.1.146,579.1867739920901,-0.7265999999999968,260.39,4.0,1.0,40.0,1.0,0.6,4.596799954318984,9.0,8.0,13.0,578.17949754,0.0615000000000005,249.39,4.0,1.0,40.0,1.0,0.6714285714285714,4.586872660809606,10.0,7.0,14.0
14976,C[S+](CCC(N)C(O)=O)CC1OC(C(O)C1(O))n3cnc2c(N)ncnc23.OC(=O)C=Cc1ccc(O)c(O)c1>>NC(CCSCC1OC(C(O)C1(O))n3cnc2c(N)ncnc23)C(O)=O.COc1cc(C=CC(O)=O)ccc1(O),2.1.1.68,579.1867739920901,-0.7265999999999968,260.39,4.0,1.0,40.0,1.0,0.6,4.596799954318984,9.0,8.0,13.0,578.17949754,0.0615000000000005,249.39,4.0,1.0,40.0,1.0,0.6714285714285714,4.586872660809606,10.0,7.0,14.0
14980,[H]O[H].Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(=O)OP(O)(O)=O)O1))>>OP(O)(O)=O.Nc3ncnc2c3(ncn2(C1CC(O)C(COP(O)(O)=O)O1)),3.6.1.55,429.0450650039998,-1.5415,243.87,3.0,1.0,27.0,1.0,0.5,1.686753116601419,6.0,5.0,11.0,429.0450650039999,-1.7624,243.6,3.0,1.0,27.0,1.0,0.5,5.256137348171538,4.0,7.0,10.0
14986,[H]O[H].NC(CCSCC1OC(C(O)C1(O))n3cnc2c(O)ncnc23)C(O)=O>>OCC1OC(C(O)C1(O))n3cnc2C(=O)NC=Nc23.NC(CCS)C(O)=O,3.3.1.1,403.116169012,-2.1384,208.34,3.0,1.0,27.0,1.0,0.5714285714285714,1.6383653242366965,7.0,5.0,11.0,403.116169012,-2.5507,196.81,3.0,1.0,27.0,1.0,1.25,5.378136559703124,5.0,7.0,11.0
14987,NC(CCC(=O)NC(CS)C(=O)NCC(O)=O)C(O)=O.C(C(=O)[O-])Br>>[Br-].C(CC(=O)NC(CSCC(=O)O)C(=O)NCC(=O)O)C(C(=O)O)N,2.5.1.18,444.00817124791,-3.074899999999998,198.95,0.0,0.0,25.0,0.0,1.1,7.056240337387656,10.0,6.0,8.0,444.00817124791,-5.314099999999996,196.12,0.0,0.0,25.0,0.0,0.5833333333333334,4.57234439569183,12.0,6.0,7.0
14990,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(cc(c1)F)C=O>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).c1cc(cc(c1)F)CO,1.1.1,125.040268032,1.7507,17.07,1.0,0.0,9.0,0.0,0.0,3.070760681783566,1.0,0.0,1.0,870.1308218420897,-1.580899999999997,385.0199999999999,6.0,2.0,57.0,2.0,0.6190476190476188,4.146187111323725,14.0,10.0,19.0
14991,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CC(C)c1ccccc1C=O>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CC(C)c1ccccc1CO,1.1.1,149.096640036,2.735000000000001,17.07,1.0,0.0,11.0,0.0,0.3,3.117407286502553,2.0,0.0,1.0,894.1871938460897,-0.5965999999999974,385.0199999999999,6.0,2.0,59.0,2.0,0.8761904761904762,4.230046794505936,15.0,10.0,19.0
14993,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OC1COC(O)C(O)C1(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(O)C(O)C(O)CO,1.1.1,151.060648452,-2.4698000000000007,90.15,1.0,1.0,10.0,1.0,1.0,2.515835979311492,0.0,4.0,5.0,896.1512022620898,-5.8451999999999975,465.94,5.0,2.0,58.0,2.0,1.476190476190476,4.894727543000476,17.0,14.0,23.0
14995,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC1OC(O)C(O)C(O)C1(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCC(O)C(O)C(O)C(O)CO,1.1.1,181.071213136,-3.1089000000000007,110.38,1.0,1.0,12.0,1.0,1.0,2.634408987061597,1.0,5.0,6.0,926.1617669460898,-6.4842999999999975,486.1699999999999,5.0,2.0,60.0,2.0,1.476190476190476,5.194485459845712,18.0,15.0,24.0
14996,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCCCCCC=O>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).CCCCCCCCCCO,1.1.1,157.159240292,3.438500000000002,17.07,0.0,0.0,11.0,0.0,0.9,2.7376715685719475,8.0,0.0,1.0,902.2497941020896,0.2205000000000048,385.0199999999999,5.0,2.0,59.0,2.0,1.476190476190476,3.9002365356795305,21.0,10.0,19.0
14997,[H].NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).O=Cc1ccccc1(O)>>NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).OCc1ccccc1(O),1.1.1,123.044604464,1.3172,37.3,1.0,0.0,9.0,0.0,0.0,3.1479791300397526,1.0,1.0,2.0,868.1351582740897,-2.014399999999997,405.2499999999999,6.0,2.0,57.0,2.0,0.6190476190476188,4.215845016313717,14.0,11.0,20.0
15009,[H]O[H].c1ccc(cc1)C2CO2>>C1=CC=C(C=C1)C(CO)O,3.3.2.10,138.06807956,0.9332,44.03,2.0,1.0,10.0,1.0,0.25,2.286071307874374,1.0,0.0,1.0,138.06807956,0.7122999999999999,40.46,1.0,0.0,10.0,0.0,0.25,2.746978188530898,2.0,2.0,2.0
15009,[H]O[H].c1ccc(cc1)C2CO2>>C1=CC=C(C=C1)C(CO)O,3.3.2.8,138.06807956,0.9332,44.03,2.0,1.0,10.0,1.0,0.25,2.286071307874374,1.0,0.0,1.0,138.06807956,0.7122999999999999,40.46,1.0,0.0,10.0,0.0,0.25,2.746978188530898,2.0,2.0,2.0
15015,[K+].[H]O[H].Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[Na+]>>[K+].OP(O)(O)=O.Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O)).[Na+],7.2.2.13,61.95237880018,-5.992,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.95237880018,-5.992,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15016,Cc1ncc(CO)c(C=O)c1(O)>>Cc1ncc(CO)c(C=O)c1(O),,167.058243148,0.4004199999999998,70.42,1.0,0.0,12.0,0.0,0.25,3.347557328348924,2.0,2.0,4.0,167.058243148,0.4004199999999998,70.42,1.0,0.0,12.0,0.0,0.25,3.347557328348924,2.0,2.0,4.0
15017,Cc1ncc(CO)c(CN)c1(O)>>Cc1ncc(CO)c(CN)c1(O),,168.089877624,0.0466200000000001,79.37,1.0,0.0,12.0,0.0,0.375,3.253293462183932,2.0,3.0,4.0,168.089877624,0.0466200000000001,79.37,1.0,0.0,12.0,0.0,0.375,3.253293462183932,2.0,3.0,4.0
15030,NC(CO)C(O)=O.C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]>>[H]O[H].NCC(O)=O.C1[C@@H]2CN(CN2C3=C(N1)NC(=NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-],2.1.2.1,676.2343382677299,-6.545899999999999,370.0,3.0,1.0,48.0,1.0,1.0416666666666663,4.831656865108633,16.0,10.0,17.0,601.2023098677298,-6.001100000000001,300.36999999999995,4.0,2.0,43.0,2.0,0.4,1.3339247226876485,12.0,5.0,14.0
15031,NC(CO)C(O)=O.C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]>>[H]O[H].NCC(O)=O.C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],2.1.2.1,804.26965489964,-8.53100000000001,439.23,3.0,1.0,57.0,1.0,1.0804597701149423,4.799849137488287,21.0,11.0,20.0,729.23762649964,-7.986200000000011,369.6,4.0,2.0,52.0,2.0,0.4333333333333333,1.2690649408362809,17.0,6.0,17.0
15032,NC(CO)C(O)=O.C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]>>[H]O[H].NCC(O)=O.C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],2.1.2.1,932.30497153155,-10.51610000000002,508.46,3.0,1.0,66.0,1.0,1.107843137254902,4.780897574540585,26.0,12.0,23.0,857.2729431315499,-9.97130000000002,438.83,4.0,2.0,61.0,2.0,0.4571428571428571,1.229671418724482,22.0,7.0,20.0
15033,NC(CO)C(O)=O.NC1=NC2=C(N[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1>>[H]O[H].NCC(O)=O.NC1=NC2=C(N3CN(C[C@H]3CN2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(=O)N1,2.1.2.1,1195.4265399600004,-5.143400000000014,627.1099999999999,3.0,1.0,84.0,1.0,1.143939393939394,4.7619826144387565,36.0,21.0,22.0,1120.3945115600004,-4.598600000000015,557.48,4.0,2.0,79.0,2.0,0.4888888888888889,1.1874215422958496,32.0,16.0,19.0
15034,NC(CO)C(O)=O.C1[C@@H](NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-]>>[H]O[H].NCC(O)=O.C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-],2.1.2.1,1060.34028816346,-12.501200000000011,577.69,3.0,1.0,75.0,1.0,1.1282051282051282,4.769305306123384,31.0,13.0,26.0,985.30825976346,-11.956400000000006,508.06,4.0,2.0,70.0,2.0,0.475,1.2044228178470235,27.0,8.0,23.0
15035,NC(CO)C(O)=O.NC1=NC2=C(N[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1>>[H]O[H].NCC(O)=O.NC1=NC2=C(N3CN(C[C@H]3CN2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(=O)N1,2.1.2.1,1324.4691330439998,-5.793800000000024,693.5100000000002,3.0,1.0,93.0,1.0,1.1564625850340136,4.757223772433899,41.0,23.0,24.0,1249.437104644,-5.2490000000000245,623.8800000000001,4.0,2.0,88.0,2.0,0.5,1.1754875808745076,37.0,18.0,21.0
15036,NC(CO)C(O)=O.NC1=NC2=C(N[C@@H](CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)CN2)C(=O)N1>>[H]O[H].NCC(O)=O.NC1=NC2=C(N3CN(C[C@H]3CN2)C2=CC=C(C=C2)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(O)=O)C(=O)N1,2.1.2.1,1453.5117261279993,-6.444200000000028,759.9100000000003,3.0,1.0,102.0,1.0,1.1666666666666663,4.754062177864228,46.0,25.0,26.0,1378.479697727999,-5.899400000000026,690.2800000000002,4.0,2.0,97.0,2.0,0.509090909090909,1.166817262632872,42.0,20.0,23.0
15044,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])[N+](=O)[O-]>>c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.C1CN1C2=C(C=C(C(=C2)C(=O)N)[N+](=O)[O-])NO,1.6.5.2,917.1742412239998,-2.2644999999999977,450.0,7.0,4.0,62.0,4.0,0.746031746031746,3.821049366996232,15.0,9.0,24.0,902.18660305609,-2.7010999999999976,439.75999999999993,7.0,3.0,61.0,3.0,0.6984126984126984,3.753363361836509,15.0,11.0,23.0
15060,[H]O[H].C(C(C(=O)[O-])O)C(=O)N>>[H]N([H])[H].OC(=O)CC(O)C(O)=O,3.5.1.3,150.04079593591,-3.8521,134.95,0.0,0.0,10.0,0.0,0.5,3.632432151939845,3.0,2.0,4.0,151.048072388,-0.9314,129.82999999999998,0.0,0.0,10.0,0.0,0.5,3.632432151939845,3.0,4.0,4.0
15061,[H]O[H].C1=CC=C(C=C1)CCC#N>>C1=CC=C(C=C1)CCC(=O)N,4.2.1.65,149.084063972,1.31808,55.29,1.0,0.0,11.0,0.0,0.2222222222222222,2.524167878187628,2.0,0.0,1.0,149.084063972,1.1045,43.09,1.0,0.0,11.0,0.0,0.2222222222222222,2.453018743531937,3.0,1.0,1.0
15062,O=O.OC(=O)CCC(O)C(O)=O>>OO.OC(=O)CCC(=O)C(O)=O,1.1.3.15,180.02700259600002,-0.6362999999999999,128.97,0.0,0.0,12.0,0.0,0.6,5.490729660390814,4.0,3.0,5.0,180.02700259600002,-0.4776999999999999,132.13,0.0,0.0,12.0,0.0,0.4,4.604156821528498,4.0,4.0,5.0
15067,[H]O[H].NC=1NC(=O)C=2N=CC(=O)NC=2(N=1)>>[H]N([H])[H].c1c(=O)[nH]c2c(n1)c(=O)[nH]c(=O)[nH]2,3.5.4.11,197.054889084,-2.2361000000000004,149.01999999999998,2.0,0.0,14.0,0.0,0.0,3.0317172747849592,0.0,3.0,5.0,197.054889084,-1.5383000000000004,146.47,2.0,0.0,14.0,0.0,0.0,3.1215241986373408,0.0,4.0,5.0
15068,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N.O[C@H]([C@H](CC([O-])=O)C([O-])=O)C([O-])=O>>NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O).O=C=O.OC(=O)CCC(=O)C(O)=O,1.1.1.41,853.12157149582,-8.412599999999998,458.88,5.0,2.0,57.0,2.0,0.976190476190476,5.6632037043200825,16.0,9.0,24.0,811.1462951599998,-3.1814999999999976,409.29,5.0,3.0,54.0,3.0,0.923809523809524,4.751351610683123,15.0,10.0,21.0
