SabioReactionID	ECNumber
8234	1.1.1.10
10112	1.1.1.328
11463	2.3.1.60
9862	2.7.1.48
15345	4.1.2.10
6841	2.7.7.7
9851	3.2.1.23
1857	1.1.1.14
13562	3.4.15.1
9638	1.5.1.34
620	3.2.1.10
11870	4.4.1.5
10533	3.1.2.6
15220	-
11622	3.4.17.15
10604	2.3.1.24
10525	3.2.1.73
15522	1.14.14.1
14225	3.5.4.11
9556	3.1.3.2
7126	1.1.1.387
6769	3.1.3.5
10734	3.1.3.2
15195	1.14.14
10090	1.1.1.1
9212	1.21.99.3
14221	3.5.4.11
13437	3.4.16.4
6728	1.14.14.1
14678	2.3.1.87
7755	1.6.5.5
10235	3.5.1.3
6605	3.5.1.98
10487	1.3.5.2
11530	2.4.1.17
12857	2.4.1.43
4016	3.5.2.6
12817	5.4.2.2
21	3.1.3.11
12695	6.2.1
15487	3.1.2.21
15396	3.4.11.1
1779	2.7.1.17
12738	3.1.2.20
12957	2.1.1.25
13142	3.7.1.9
14406	3.6.1
14866	1.14.14.70
7349	1.14.14.57
10438	3.2.1.23
10503	3.8.1
6500	1.1.1.287
475	1.3.1.1
16504	2.1.2.2
8935	2.7.7.24
14921	3.6.1
2859	1.14.14.90
9674	1.13.12.16
13777	2.4.1.17
10363	1.1.1
10841	4.4.1.5
8203	3.1.3.2
11336	1.14.14.1
10791	1.1.1.21
762	6.3.4.2
481	2.7.1.20
10086	1.14.14.1
15163	1.13.12.16
13416	1.5.3.13
11527	1.3.8.4
6785	1.2.1.48
11471	2.3.1.60
1947	2.7.1.95
1106	3.11.1.1
16094	1.14.14.98
11669	6.3.1.2
10504	1.14.15.6
101	4.6.1.1
15401	2.8.2.2
2003	2.6.1.7
7256	3.2.1.114
14958	5.3.99.4
13988	4.2.99.18
11431	-
8143	2.8.2.3
4761	3.2.1.58
10509	3.8.1
2823	1.1.1.37
15102	1.1.1.4
15284	1.18.1.2
13530	1.3.1.124
12733	3.1.2
9766	3.1.2.12
208	2.7.4.6
13052	3.4.11
9719	2.3.1.16
137	2.7.7.48
15506	2.3.1.194
794	1.1.1.179
6896	1.1.1.21
13319	3.4.11.10
10894	3.4.22.10
15630	6.1.1.26
7064	2.5.1.54
9771	2.3.1
15854	3.1.1.74
7903	4.2.2.13
14434	1.1.1.271
7120	3.1.1.73
1412	1.3.8.1
4490	1.1.1.213
8034	1.1.1.10
12120	2.3.2.10
11903	1.17.3.2
9956	3.1.3.29
1906	2.4.1.11
27	3.1.3.46
1220	2.5.1.47
7657	1.16.1.7
324	2.7.1.113
9707	5.3.3
1883	1.5.1.33
13619	-
11957	1.1.1.1
14766	3.4.21.76
15025	5.3.99.2
7488	1.1.1.284
10112	1.6.5.2
1064	2.6.1.42
13263	3.2.1.49
1839	1.3.1.12
6757	1.1.1.2
12398	3.4.11
15896	-
14626	-
8040	1.1.3.15
11137	1.2.1.19
14653	2.1.2.11
16347	6.3.5.12
15255	2.1.1.160
10342	3.5.2.6
9744	1.1.1.37
12238	7.2.2.8
9589	1.4.3.3
13011	1.2.1.3
15858	3.1.1
286	3.5.3.4
2655	3.1.3.12
11541	1.1.1.150
15856	3.1.1.102
5386	2.7.1.154
15695	3.4.22.69
14355	2.4.99.6
14621	4.2.3.48
15702	3.4.19.12
12902	1.1.1.50
6587	3.1.2.2
267	2.3.3.16
3023	2.1.1.107
14499	3.4.24.18
7348	1.14.14.57
15604	2.3.1
9658	1.1.3.38
15530	2.1.1.169
10707	3.1.3.2
13025	2.8.3.12
10498	2.7.1.21
11256	2.7.1
10571	3.4.13
6506	1.18.1.2
14639	1.8.1.15
2409	1.1.1.184
10260	3.5.1.3
16395	2.7.4.1
14805	1.11.1.16
13046	1.3.8.2
428	2.7.1.31
9168	2.8.2
566	1.6.99.3
13036	3.1.4.46
1221	3.4.11
369	1.14.12.17
16255	2.1.1.240
14005	2.4.1.69
544	1.2.1.69
6895	1.1.1.21
10076	1.4.3.2
13250	2.7.11.11
13143	3.7.1.9
15125	2.1.1.145
14821	1.7.3.1
3355	1.1.1.21
10712	1.1.1.149
1387	1.1.99
10091	1.14.14.1
12897	3.1.3
11925	3.4.21.39
15677	3.4.22.69
15402	2.8.2.2
14132	2.7.7
871	2.7.7.23
946	1.8.2.1
2360	3.5.2.5
11283	1.1.1.50
13600	-
12766	3.5.1.23
14708	1.14.19.9
14325	2.3.1.74
13603	3.1.1.81
7657	1.1.1
13303	-
11265	3.1.3.5
11591	4.3.1.24
3786	4.1.1.82
977	2.6.1.15
9177	3.5.4.16
9852	1.1.1.37
6731	1.1.1
11002	3.2.1.3
7845	1.2.1.59
12389	2.2.1.9
15427	3.2.1.20
14184	3.1.3.16
10819	1.1.1.21
8017	3.1.1
9986	3.1.1.88
8144	3.5.1.11
7964	1.4.9.1
6488	1.1.1.184
16484	-
16106	4.2.1.136
7302	3.6.1
10621	1.8.1.9
14781	2.3.1
12204	1.14.13.84
16273	2.1.1.107
9876	1.1.1.159
1097	2.6.1.5
200	3.1.3.2
7657	1.11.1.1
13885	-
14163	1.1.1
10298	3.1.1.3
6896	1.1.1.2
13128	2.4.1.118
9852	1.1.1.28
7343	1.14.18.1
13487	2.4.1.85
10482	6.3.2.3
9622	4.1.2.13
13198	1.8.4.2
9713	5.3.3
4147	1.5.98.2
91	2.7.4.9
10285	3.1.1.3
11007	3.2.1.3
9571	3.1.3.48
269	1.1.1.42
2558	2.3.1.168
16087	3.4.22
13875	3.4.24.27
2113	1.2.1.5
8107	3.5.1.16
9662	3.5.2.6
10966	1.11.1.1
5339	1.20.1.1
14903	1.1.1.14
2700	1.1.1.51
1922	2.7.1.14
1334	1.2.1.9
15198	-
13628	2.4.1.19
11595	4.3.1.24
2252	2.1.2.5
15294	3.6.1.5
13974	-
90	2.7.1.76
7940	5.3.1.4
14269	1.1.99.36
620	3.2.1.48
2293	1.1.1.153
13066	1.1.1.213
8094	6.2.1.3
9844	3.2.1.188
13138	3.4.19.5
11401	2.3.1.41
7336	1.2.1.3
10681	1.1.1.149
664	3.1.3.17
12806	3.1.2.20
7058	1.2.99.7
16404	1.14.18.12
11216	4.2.2.1
11710	3.2.1.23
7105	1.14.13.25
9214	1.1.1.21
10722	3.4.11
16475	7.2.2.10
15420	2.7.4.9
12282	2.5.1.17
9986	3.1.1.8
15589	2.3.1.87
14075	-
12279	3.2.1.21
2176	1.5.3.7
12790	6.3.2.49
11804	3.4.11.19
13854	3.4.24.27
15373	2.7.11.1
16117	1.5.1.39
6755	1.1.1.184
13898	-
10397	3.4.24.30
8094	6.2.1
2179	1.1.1.62
13669	3.2.1.18
12839	6.2.1.12
304	3.1.3.31
6642	2.7.7.49
49	1.1.1.1
8035	1.1.1.50
6575	3.4.21
8115	2.8.2.1
11475	2.4.1.1
461	3.5.1.6
14890	1.1.1.14
11784	3.4.22
11239	2.3.1
14053	6.3.1.9
13407	-
14825	-
16475	7.2.2.22
12044	2.6.1.7
15114	1.13.11.11
14001	2.4.1.344
9557	1.1.1.1
15837	1.7
13071	1.1.1.50
11833	3.4.22.2
12679	4.4.1.16
11820	3.2.1.58
11822	3.2.1.25
10531	1.13.99.1
75	2.7.1.1
6369	2.1.1.155
6836	2.6.1.42
16441	4.2.3.20
6146	1.1.1.195
1558	2.7.2.1
13002	3.4.13.19
13242	3.2.1.18
6957	1.2.1.3
14908	1.1.1.14
314	2.7.4.10
2234	5.3.99.4
6598	3.5.2.6
12850	1.3.3.4
9552	1.13.11.2
12337	2.1.1.100
9565	1.1.1.156
9910	3.1.3.48
15432	3.1.4.38
14456	2.3.1.118
10474	2.7.3.2
13929	-
10790	1.1.1.19
9619	6.3.2.4
14451	1.14.14.80
15258	6.1.1.6
6760	4.3.1
7292	1.1.1
12597	3
11635	1.1.1.184
11488	2.7.1.1
8031	4.2.1.40
1824	2.6.1.30
6915	2.7.1.1 2.7.1.2
9831	1.13.11.52
12238	7.2.2.15
16184	1.14.14.112
13720	3.4.21.62
16138	3.4.22.69
800	5.3.1.9
16489	-
16448	4.1.1.47
11357	6.3.2.17
1293	1.1.1.272
5301	1.14.13
10421	3.6.1
1594	2.4.2.28
7681	3.5.1.14
7944	2.7.7.7
14859	4.2.3.118
13965	2.6.1.7
2756	1.1.1.14
10591	1.3.1.6
11157	1.1.1.205
75	3.1.3
13161	3.2.1.122
7187	3.1.3.48
16483	1.7.1
13700	3.4.21.62
15296	2.7.7.76
334	1.6.99.3
14860	2.1.1.255
13462	-
14298	3.1.3.97
15660	3.1.2.30
13819	3.1.2
15958	2.7.1.91
10297	2.7.1.149
7762	1.14.17.4
10475	2.7.4.6
6897	1.2.1.3
12950	2.4.2.6
8784	-
293	3.1.4.35
13139	3.1.3.48
9073	1.6.3.1
8108	3.2.1.55
10565	3.1.1.1
15876	3.1.3.76
13052	3.4.11.1
14492	3.4.24.18
6631	1.14.18.1
2408	1.1.1
2261	5.4.2.2
13182	3.2.1.86
9618	3.2.1.86
6633	1.5.99.12
7141	2.3.1.30
15950	1.3.1.74
12371	3.1.1
11568	1.1.1.51
11045	4.6.1.18
7755	1.1.1.209
8106	3.1.1.7
12188	2.8.2
7087	2.3.1.30
12757	3.1.2.2
15740	2.7.1.14
13301	-
13156	3.2.1.8
7194	3.1.3.48
14001	2.4.1.69
15888	2.3.1.199
12085	3.4.23.41
14579	3.1.3.16
11934	3.1.1.13
15969	1.3.5.2
8004	4.2.2.13
4490	1.1.1.51
11774	2.3.1.65
9777	2.3.1
4070	4.2.1.77
15734	3.4.11.1
15403	2.8.2.2
16230	1.1.1.420
15000	1.1.1
520	1.2.1.23
8635	1.6.5.2
14224	3.5.4.11
7922	1.1.1.1
11910	2.4.1.236
14979	2.1.2.1
5904	1.14.11
10874	2.7.1.4
6637	1.14.13.242
11766	1.14.16.1
12898	1
10135	3.5.1.4
6581	3.1.2.2
12985	2.4.2.28
16001	2.7.7.50
6390	2.1.1.169
1724	1.1.1.116
12102	1.11.1.12
11966	1.1.1.51
16274	2.1.1.107
7885	2.8.2
9820	1.1.1.272
16487	1
7898	4.2.2.13
10824	1.1.1.21
1606	1.1.1.1
11440	1.11.1.7
13657	3.4.21
7284	1.4.1.20
14725	-
16453	-
9868	3.2.1.20
13357	1.17.4.1
13009	2.1.1
12509	-
2700	1.1.1.146
14155	1.14.14.1
10182	2.3.1.7
10087	3.1.4.1
9570	1.1.1.153
8847	1.1.1
9628	6.3.2.10
13260	3.2.1.22
9868	3.2.1.177
12284	3.1.4.11
9731	5.1.1
14674	3.1.1.4
7139	3.1.2.23
6775	1.1.1.1
6733	3.7.1.3
9610	1.1.1.272
10819	1.1.1.184
14800	1.11.1.16
14115	1.5.1.5 3.5.4.9 6.3.4.3
16336	1.5.1
542	6.4.1.2
6558	3.2.1.199
13154	1.6.5
12754	4.3.3.7
6561	3.2.1.37
395	1.1.1.21
2754	1.4.3.19
6731	1.1.1.19
7198	6.3.2.2
16132	2.1.1.220
13430	7.2.2.12
11650	3.2.1.23
519	3.5.1.6
15290	1.2.4.2
7674	5.4.2.8
14643	1.8.1.15
14538	3.6.1.22
13124	2.8.2.8
6635	1.5.99.12
7912	1.1.1.184
50	5.4.2.4
15649	2.3.1.206
8917	1.14.13.84
2216	1.1.1.32
6831	2.3.2.13
14056	6.3.1.9
10565	3.1.1.2
14447	3.4.11
16215	3.1.3.4
6774	1.1.1.2
8364	3.5.1.91
61	1.1.1
15170	3.5.1.52
8117	3.5.1.11
14398	3.4.11.14
12731	2.4.1.13
15759	1.18.1.6
14052	6.3.1.9
2874	3.1.3.1
10496	2.5.1.47
15126	2.1.1.145
13581	6.2.1.1
9844	3.2.1.37
11599	3.4.22.51
6499	1.4.3.3
1492	1.3.1.38
13748	2.7.11.1
14498	3.4.24.18
1311	1.1.3.17
11445	1.11.1.7
15636	2.3.1.51
7520	1.1.1.50
13189	6.2.1.n2
1884	1.14.16.1
2409	1.1.1.21
15964	1.3.5.2
13981	-
14260	1.1.99.36
14853	1.1.1.332
6490	1.2.1.24
6570	3.4.21.89
75	3.4.21.53
9665	4.2.1.11
14714	2.7.8
12863	1.8.1.4
14472	-
11695	1.1.1.213
6991	1.14.11.1
8594	1.13.11.52
16314	1.11.1.7
12963	1.13.11.54
608	1.1.1.14
10519	2.2.1.1
15015	7.2.2.13
13463	-
16434	2.7.1.39
13759	3.4.21.7
11850	4.2.1.36
15959	3.1.1.2
13269	2.4.2.1
10645	2.4.1.17
9728	3.2.2.5
15046	2.1.2.1
14511	2.4.1.229
15564	2.3.1.74
13661	3.4.21.59
10176	3.1.2.2
10456	3.2.1.103
12379	3.4.17.22
3551	1.1.99.31
10612	3.4.21
15280	2.7.1
9400	4.1.1
11664	1.14.18.1
16353	2.1.3 6.3.4.14
3935	4.2.1.17
14408	3.2.1.3
148	2.7.9.2
13808	3.1.2
7081	2.7.7.49
15391	2.8.3.15
12687	1.1.1.116
9614	1.1.1.272
15136	2.1.1.145
13299	1.1.1.49
16386	5.1.3
12655	1.14.11.12
6736	1.3.1.95
3185	2.4.1.50
6536	1.3.3.6
3479	2.3.1.65
7805	-
15645	2.3.1.50
13420	1.1.1
12962	7.2.4.5
97	3.5.3.15
2545	2.7.2.8
10313	2.5.1.18
9997	2.7.1.21
11365	1.1.1.35
10067	-
15646	2.3.1.51
9790	6.3.2.4
13002	3.4.11.2
2874	3.1.3.31
14820	1.7.3.1
13389	-
16468	6.3.2
11386	3.2.1.21
14618	1.14.14.45
13466	-
765	5.1.1.3
16066	2.7.7.48
266	2.3.3.8
11584	2.7.1.199
16307	2.3.1.286
12076	3.1.4.37
16029	1.14.18.1
14755	5.3.2.6
3002	1.3.8.7
4408	1.1.1
16259	1.14.14
1097	2.6.1.9
6595	3.1.2
12493	4.1.1.101
9651	4.2.1.22
15082	4.2.2.26
816	3.4.24
11572	1.1.1.51
9566	1.1.1.153
170	2.8.3.12
6708	1.1.1.21
11856	3.4.21.4
784	1.1.1.22
15744	4.3.2.3
13083	1.14
14559	3.2.1.177
8635	1.1.1.328
1443	1.2.4.4 2.3.1.168
12110	3.1.1.17
6844	3.1.3
7094	2.7.7.7
7045	2.5.1.48
164	1.2.1.22
357	3.6.1.9
16161	1.1.1.85
12951	2.3.1.13
14913	1.1.1.14
14002	2.4.1.344
13372	3.5.1.88
1689	1.1.1.47
15568	2.3.1.74
2059	2.1.1.103
5179	6.1.1.17
10631	3.1.3.2
6964	3.1.1
10483	1.4.3.22
10419	-
14478	3.4.24.18
15002	1.1.1
10221	1.2.1.5
16005	3.1.1
7340	1.14.18.1
10990	1.11.1.1
14373	3.1.27
7925	2.4.1.1
7303	3.6.1.15
11731	3.4.21.62
15411	4.2.1.95
9816	5.1.1
7934	1.1.1
16502	2.1.2.2
6613	1.1.99.31
3359	2.7.1.1
12164	1.14.12.17
15984	4.2.3
12435	3.1.1.1
9691	4.2.1.84
13399	3.4.22.62
75	3.4.24
10934	2.4.1.17
1392	1.4.3.22
14362	3.13.1.5
1324	1.1.1.1
8116	3.3.1.1
13054	3.1.3.25
16036	1.3.99.4
10020	1.1.1.2
9725	2.7.1.40
4449	1.3.99.28
15260	6.1.1.6
4382	2.3.1.41
13101	6.2.1.3
13281	2.4.1
3741	3.2.1.21
8027	1.1.1.10
14021	1.14.14.1
13546	3.5.1.88
10125	3.5.1.4
11608	3.4.22.51
14295	3.1.3.97
15502	-
10850	4.4.1.5
13000	2.4.2.28
7827	2.7.1.105
15899	2.7.1.86
3830	3.5.1.11
8396	1.1.1.14
12234	1.5.1.39
163	1.2.1.10
16356	2.1.2.1
9686	4.2.1.40
10377	3.1.3.29
14413	3.6.1.13
14296	3.1.3.97
14792	-
15186	1.1.1.42
10670	3.2.1.8
796	3.1.3.2
11735	3.4
4891	1.1.1.21
14696	3.2.1.177
1450	1.5.1.5
1788	1.2.4.1 2.3.1.12 1.8.1.4
2464	1.2.1.19
14140	3.2.1.182
12684	3.4.24.71
12018	1.2.7.5
305	3.1.3
11467	2.3.1.60
481	2.7.1.145
11435	2.7.1.1
13033	3.2.1.18
7056	1.2.99.7
1626	3.2.1.25
7279	3.2.1.51
6627	1.5.99.12
1387	1.1.2.7
6559	3.2.1
3773	2.5.1.27
10707	3.1.3
8071	1.1.1.184
10344	1.1.1.14
9992	1.4.3.2
11573	1.1.1.51
7139	3.1.2.20
9979	1.4.3.2
10241	3.5.1.3
9512	2.7.1.147
13941	-
11668	3.2.1.23
6769	3.1.4.1
12117	3.6.1.53
816	3.6.4.13
2455	1.14.17.1
6644	3.4.21.6
13840	2.7.11.1
2	2.7.1.11
9072	3.2.1.86
54	2.7.1.40
11082	1.3.98.1
10326	1.1.1.14
11223	2.3.1
11803	2
19	1.1.1.47
11293	3.1.2.20
10749	1.1.1.1
15547	4.4.1.36
3322	3.1.4.16
12460	2.3.1.16
1085	1.2.1.24
12368	3.7.1.8
508	3.1.3.2
11484	3.1.4.1
12859	-
14886	1.1.1.14
9513	3.5.1.93
14602	3.5.3.6
10158	4.2.2.7
16263	2.1.1.72
14745	3.1.13
6509	1.1.1.49
12596	3
10421	3.6.1.23
4925	1.3.3.10
13657	3.4.11
12657	1.2.3.3
7171	2.7.1.56
6828	2.3.2.13
11680	1.1.1.162
12485	3.1.2
12408	3.1.1.1
13942	1.2.1.9
3324	3.5.1.107
10532	2.2.1.1
16317	1.11.1.7
14095	2.7.10.2
4400	4.2.1.17
2169	1.4.1.20
15201	1.1.1.399
11789	3.2.1.20
11400	2.3.1.179
12989	2.4.2.28
1607	1.2.1.4
75	7.4.2
11511	1.1.1.213
7292	1.5.1
206	2.7.7.48
14315	2.4.1.326
7828	1.1.1.188
14930	1.1.1.328
9907	3.1.1.1
11403	-
13310	2.3.1.65
12373	3.7.1.8
14280	1.1.99.36
9956	3.1.3.2
16445	1.8.4.11
4380	1.3.1.9
6855	4.1.1.74
3256	1.13.11.39
7758	3.3.2.1
12720	3.2.1.1
9967	3.1.1.1
7152	2.4.1.231
14501	3.4.24.18
246	3.6.1.5
1256	1.5.1.3
5371	3.6.1.52
7938	1.1.1.14
14233	2.4.1.320
13828	2.4.1.82
9852	1.1.1.272
13	5.1.3.15
6390	2.1.1.267
15164	1.13.12.16
81	2.4.2.8
13647	3.4.11.20
14067	6.3.1.9
6679	1.14.18.1
2552	1.13.11.4
741	4.3.1.15
15806	1.10.3.2
1641	1.1.1.103
11480	2.7.1.6
15945	3.4.22.69
11782	3.4.22
14417	-
11647	2.7.7.1
14008	2.4.1.69
11604	3.4.22.51
16355	2.1.2.1
11311	1.1.1.133
11763	1.1.1.2
11370	2.3.1
14870	1.14.14.42
9786	5.1.1
13940	-
9210	1.5.1.20
6641	2.7.1.55
10518	2.2.1.1
8613	4.1.1.83
3558	3.2.1.58
13027	2.8.3.12
13401	-
245	3.6.1.8
6689	1.1.1.2
6561	3.2.1.31
6917	1.2.1.5
10020	1.1.1
10985	-
10206	2.4.2.10
6616	1.1.99.31
15644	3.4.22.28
13692	2.1.1.184
11534	2.4.1.17
483	3.6.1.65
2300	1.1.1.210
601	-
1580	5.3.2
6771	1.3.1.98
15956	2.7.1.91
1758	2.3.1.74
12428	3.1.1.1
10215	3.5.2.6
13709	6.1.1.5
15563	2.3.1.74
7687	2.4.1.1
1094	1.14.18.1
2092	1.1.1.34
1490	3.1.2.20
13066	1.1.1.357
15338	2.7.7.77
13057	1.2.1.4
15147	1.2.5.3
15005	1.1.1
283	3.1.2.6
10762	1.1.1
9586	3.1.3.2
8086	1.14.13.92
15007	6.1.1.17
10764	1.1.1.1
7193	3.1.3.48
10754	2.7.11
13631	2.4.1.19
14046	6.3.1.9
13225	1.6.99.3
11515	1.1.1.209
9870	3.2.1.21
816	3.6.1.15
6847	3.2.1.86
14455	2.3.1.118
12486	3.1.2
3725	1.3.8.8
12198	1.14
14450	1.1.1.65
10013	1.2.1.49
6755	1.1.1.50
6580	3.1.2.22
4491	1.1.1.209
16322	1.11.1.7
204	2.4.2.3
14121	2.4.1.321
10831	4.4.1.5
185	2.7.7.49
16326	2.1.1.28
9739	1.1.1.95
14060	6.3.1.9
10721	2.4.1.17
301	3.6.1.8
9226	2.3.1.241
15796	1.10.3.2
15574	2.3.1.159
6779	1.11.1.7
969	1.14.14.47
7961	3.1.3.48
13952	2.6.1.7
53	2.7.1.40
13973	-
10599	3.2.1.70
15277	2.7.1
5195	4.2.1.149
11931	3.1.1.13
7904	3.1.1.45
15726	-
12686	1.1.1.116
6964	3.1.1.1
3737	2.7.2.7
7205	6.3.2.2
14412	1.8.99.2
16252	6.3.2.11
14360	1.2.1.4
8079	6.2.1.1
209	3.1.3
11025	-
11455	3.2.1.15
581	3.1.3.22
7694	2.3.2.13
4491	1.1.1.50
13593	3.6.1.58
2874	3.1.3.48
16059	2.3.1.157
7007	2.6.1.7
8007	4.2.2.13
16414	2.7.11.22
6547	2.4.1.17
12397	3.4.11.14
8046	1.1.1.10
6840	2.7.1.105
1564	4.1.3.4
12678	2.1.1
427	1.1.1.86
16465	6.3.2
6784	1.2.1.3
8104	3.1.1.2
15570	2.3.1.74
14107	1.5.1.34
7325	1.2.98.1
13584	1.1.1.n11
6697	3.5.2.6
14670	1.1.3.21
9201	2.1.1.107
15196	2.4.1.17
11897	1.17.3.2
10546	3.1.2.2
12348	3.2.1.21
11312	1.1.1.88
11389	2.7.4.6
550	1.1.1.21
7826	2.7.1.11
4008	1.1.1.213
11977	1.1.1.51
2733	2.5.1.79
16413	2.7.11.22
14322	2.1.1.280
6749	1.1.1.1
14416	-
16334	1.5.1
2051	1.17.4.2
6798	1.2.1.48
9168	2.8.2.14
792	1.1.99.2
1856	1.1.1.175
15062	1.1.3.15
7804	1.1.1.21
14607	2.6.1
13210	1.14.14.1
15009	3.3.2.8
7713	3.1.3.23
11947	3.4.24.21
10015	2.5.1.54
7743	3.5.3.18
15408	4.2.3
4910	1.14.20.1
8124	3.5.1.14
11790	3.2.1.20
12339	1.1.3.9
13140	3.1.4.2
14861	1.1.1.376
7264	3.5.2.6
13579	6.2.1.1
6758	1.1.1
15700	2.8.2.2
13684	3.4.24.27
16372	1.14.14
12758	3.1.2.2
9634	2.7.1.3
11229	2.3.1
887	1.4.3.2
10485	1.14.19.2
6580	3.1.2.20
12453	3.2.1.122
6776	1.1.1
3336	2.3.1.48
13533	1.1.1
14410	1.14.14.1
10263	3.1.3.74
10716	3.4.22.51
575	2.7.1.4
7	5.4.2.11
7118	3.1.1.73
7728	1.5.3
12624	2.7.1.172
6776	1.1.1.184
6873	4.4.1.21
2233	5.3.99.2
14672	2.7.1.76
10443	3.6.1.9
14118	-
10935	2.4.1.17
281	3.5.4.4
14911	1.1.1.14
6731	1.1.1.21
339	3.1.3.2
14766	3.4.21.37
10331	-
8439	1.14.11.12
12882	1.1.1
12412	3.1.1.1
12092	1.3.1.20
14314	2.4.1.326
4598	2.3.1.41
11042	4.6.1.18
1619	1.4.1.20
13201	3.4.22.16
967	2.4.2.31
13373	3.5.1.88
14006	2.4.1.69
10913	3.4.22.10
15808	1.10.3.2
9553	1.10.5.1
9707	5.3.3.8
15650	2.3.1.206
7647	1.3.1.44
11555	1.1.1
15558	2.3.1.74
1490	3.1.2
9649	2.7.4.3
14532	3.1.3.16
11585	-
13723	3.4.21.62
2219	3.1.3.33
8048	1.1.1.184
13190	6.1.1.15
16447	4.1.1.47
15235	2.8.2
6811	1.3.8.7
7278	3.1.3.9
6947	1.2.1.3
434	1.2.1.3
16258	1.14.14
618	3.2.1.74
11589	4.3.1.24
9591	1.7.1.6
15989	1.13.11.11
1206	1.1.1.12
12458	2.7.4.3
1053	4.1.99.1
6163	2.7.1.179
14953	5.3.99.4
12236	3.3.2.6
7039	2.7.7.4
7191	3.1.3.48
6977	3.2.1.37
13697	3.4.21.62
16217	5.4.3.6
10298	3.1.1.1
10907	3.4.22.10
11649	3.2.1.37
3536	1.3.8.7
10817	1.1.1.21
1988	1.1.1.42
14134	-
13019	2.8.3.12
3140	3.1.3.64
10434	1.1.1.21
7012	2.6.1.7
6591	3.1.2.2
12176	2.1.1.100
7995	1.1.1.107
10011	1.4.3.2
7126	1.1.1.103
12432	3.1.1.1
2408	1.1.1.50
378	2.7.1.191
14525	2.1.1.233
15525	1.14.14.1
6749	1.1.1.188
7122	1.11.1.7
13255	4.2.3.46
1616	1.1.1.19
7949	-
4853	1.6.5.2
459	6.3.4.2
11914	3.4.21.39
9794	5.1.1
12871	2.7.1.170
14028	3.4.21
11632	2.7.1.1
10353	2.6.1.15
7203	6.3.2.2
9617	1.1.1
12853	1.1.1
15851	3.1.1.74
2248	2.6.1.11
6938	1.8.3.1
15549	4.2.1.157
75	7.6.2.1
9546	3.2.1.23
6653	1.5.99.12
7646	2.7.7.1
2075	2.3.1.4
7781	1.1.1.21
10727	3.4.21
13665	3.4.21.59
11509	1.1.1.239
1168	2.1.1.6
2706	1.3.1.3
305	3.1.3.2
11783	3.4.22
5276	1.1.1.261
9980	1.1.1.218
15838	3.2.1.14
15875	3.1.3.76
12738	3.1.2
1929	6.4.1.2
11615	1.1.3.9
15176	1.1.1.42
11388	1.1.99.31
15387	1.6.5.2
13664	3.4.21.10
15455	-
195	2.4.2.8
13252	3.4.19.12
1364	3.2.1.22
11497	3.4.22.2
8104	1.2.1.3
12201	1.14.13.84
10649	1.8.1.9
11876	3.4.23.46
7937	1.1.1.2
6756	1.1.1.2
825	2.6.1.42
11898	1.17.3.2
12679	2.8.1.7
72	2.3.1.8
1096	1.3.1.78
9556	3.1.3.104
15225	2.4.1
9626	1.1.1
11930	3.1.1.13
6585	3.2.1.177
15001	1.1.1
13371	3.5.1.88
11824	3.2.1.21
10573	3.4.13
13273	1.1.1.1
6938	1.8.2.1
7822	3.1.27.3
4794	5.4.99.61
7082	1.14
16090	3.4.22
15328	2.7.7.76
392	2.7.11
9214	1.1.1.2
12872	1.14.14.145
481	2.7.1.76
10123	1.6.5
8140	1.1.1.1
4810	1.1.2.8
15120	5.6.2.2
12305	3.2.1.21
10840	4.4.1.5
2902	3.3.2.6
14496	3.4.24.18
14083	1.14.11
13409	-
14016	1.14.14.1
15297	2.7.7.76
16039	1.3.99.4
1884	1.14.16.4
2456	1.2.1.3
1496	6.2.1.3
218	3.5.2.5
12448	3.2.1.122
7851	2.7.1.40
12955	3.4.22.1
8182	1.14.14.94
16142	1.1.2.8
12149	3.5.2.6
10951	6.2.1.3
15021	2.5.1.18
15324	2.7.7.77
15951	1.3.1.74
9898	1.1
16047	4.1.1.28
3329	1.1.1.188
575	2.7.1.60
2408	1.1.1.51
3116	6.5
12990	2.4.2.28
12789	1.10.3.2
7096	2.7.7.49
9827	3.5.1
12003	2.7.1.11
14079	3.2.1.151
15895	-
16127	3.4.22.52
4455	5.3.3.5
4725	4.1.2.27
13567	3.1.2.23
15153	1.11.1.20
16210	2.1.1.247
1709	1.1.1.184
7285	1.2.1.36
9739	1.1.1.399
7239	3.2.1.21
11698	3.2.1.20
13318	3.4.17.23
10476	2.7.4.14
1568	4.1.1.4
15182	2.1.2.1
16452	4.1.1.47
15210	3.4.21
8165	1.2.4.2
9393	2.7.2.10
7060	2.3.2.2
68	2.7.7.64
7782	1.1.1.47
2633	4.1.2.20
12236	3.4.11.10
11250	2.7.1
7290	1.5.1.37
9214	1.1.1.283
2018	1.1.1.35
7663	1.11.1.7
2730	3.1.3.29
4803	2.3.1.86
2101	2.4.1.1
4009	1.1.1.184
7113	3.1.4.12
15231	2.8.2
15177	1.1.1.42
7653	1.11.1.7
2130	1.4.3.22
14764	5.3.2.6
14081	1.3.1.39
7910	1.1.1.184
7319	3.2.2.5
15049	2.7.2.4
14530	2.4.1.327
1703	4.2.1.82
1085	1.2.1.3
15367	4.1.2.47
6960	1.2.1.3
11210	1.1.1.21
11254	2.7.1
11400	2.3.1.41
13670	1.1.1.50
489	1.8.1.9
